germaniques	ʒ ɛ ʁ m a n i k
germanisation	ʒ ɛ ʁ m a n i z a s j ɔ̃
germanisme	ʒ ɛ ʁ m a n i z m
germaniste	ʒ ɛ ʁ m a n i s t
germanité	ʒ ɛ ʁ m a n i t e
germanium	ʒ ɛ ʁ m a n j ɔ m
germano	ʒ ɛ ʁ m a n o
germano anglaises	ʒ ɛ ʁ m a n o ə g l ɛ z
germano belge	ʒ ɛ ʁ m a n o b ɛ l ʒ
germano irlandais	ʒ ɛ ʁ m a n o i ʁ l ə d ɛ
germano russe	ʒ ɛ ʁ m a n o ʁ y s
germano soviétique	ʒ ɛ ʁ m a n o s o v j e t i k
germanophile	ʒ ɛ ʁ m a n o f i l
germanophilie	ʒ ɛ ʁ m a n o f i l i
germanophone	ʒ ɛ ʁ m a n ɔ f ɔ n
germant	ʒ ɛ ʁ m ə
germe	ʒ ɛ ʁ m
germe	ʒ ɛ ʁ m
germen	ʒ ɛ ʁ m ɛ n
germent	ʒ ɛ ʁ m
germer	ʒ ɛ ʁ m e
germera	ʒ ɛ ʁ m ə ʁ a
germerait	ʒ ɛ ʁ m ə ʁ ɛ
germes	ʒ ɛ ʁ m
germinal	ʒ ɛ ʁ m i n a l
germinal	ʒ ɛ ʁ m i n a l
germinale	ʒ ɛ ʁ m i n a l
germination	ʒ ɛ ʁ m i n a s j ɔ̃
germinations	ʒ ɛ ʁ m i n a s j ɔ̃
germé	ʒ ɛ ʁ m e
germé	ʒ ɛ ʁ m e
germée	ʒ ɛ ʁ m e
germée	ʒ ɛ ʁ m e
germées	ʒ ɛ ʁ m e
germées	ʒ ɛ ʁ m e
gerris	ʒ ɛ ʁ i
gerçait	ʒ ɛ ʁ s ɛ
gerçures	ʒ ɛ ʁ s y ʁ
gestapiste	g ɛ s t a p i s t
gestapo	g ɛ s t a p o
gestation	ʒ ɛ s t a s j ɔ̃
gestations	ʒ ɛ s t a s j ɔ̃
geste	ʒ ɛ s t
gestes	ʒ ɛ s t
gesticula	ʒ ɛ s t i k y l a
gesticulai	ʒ ɛ s t i k y l ɛ
gesticulaient	ʒ ɛ s t i k y l ɛ
gesticulais	ʒ ɛ s t i k y l ɛ
gesticulait	ʒ ɛ s t i k y l ɛ
gesticulant	ʒ ɛ s t i k y l ə
gesticulant	ʒ ɛ s t i k y l ə
gesticulante	ʒ ɛ s t i k y l ə t
gesticulantes	ʒ ɛ s t i k y l ə t
gesticulants	ʒ ɛ s t i k y l ə
gesticulateurs	ʒ ɛ s t i k y l a t ʁ
gesticulation	ʒ ɛ s t i k y l a s j ɔ̃
gesticulations	ʒ ɛ s t i k y l a s j ɔ̃
gesticulatoire	ʒ ɛ s t i k y l a t w a ʁ
gesticule	ʒ ɛ s t i k y l
gesticulent	ʒ ɛ s t i k y l
gesticuler	ʒ ɛ s t i k y l e
gesticules	ʒ ɛ s t i k y l
gesticulé	ʒ ɛ s t i k y l e
gestion	ʒ ɛ s t j ɔ̃
gestionnaire	ʒ ɛ s t j o n ɛ ʁ
gestionnaire	ʒ ɛ s t j o n ɛ ʁ
gestionnaires	ʒ ɛ s t j o n ɛ ʁ
gestionnaires	ʒ ɛ s t j o n ɛ ʁ
gestuel	ʒ ɛ s t ɥ ɛ l
gestuelle	ʒ ɛ s t ɥ ɛ l
gestuelle	ʒ ɛ s t ɥ ɛ l
geyser	ʒ ɛ z ɛ ʁ
geysers	ʒ ɛ z ɛ ʁ
geôle	ʒ o l
geôles	ʒ o l
geôlier	ʒ o l j e
geôliers	ʒ o l j e
geôlière	ʒ o l j ɛ ʁ
geôlières	ʒ o l j ɛ ʁ
ghanéens	g a n e ɛ̃
ghetto	g ɛ t o
ghettos	g ɛ t o
ghât	g a
gi	ʒ i
giaour	ʒ j a u ʁ
giaours	ʒ j a u ʁ
gibbeuse	ʒ i b ø z
gibbeux	ʒ i b ø
gibbon	ʒ i b ɔ̃
gibbons	ʒ i b ɔ̃
gibbosité	ʒ i b o z i t e
gibecière	ʒ i b ə s j ɛ ʁ
gibecières	ʒ i b ə s j ɛ ʁ
gibelet	ʒ i b ə l ɛ
gibelin	ʒ i b ə l ɛ̃
gibeline	ʒ i b ə l i n
gibelins	ʒ i b ə l ɛ̃
gibelotte	ʒ i b ə l ɔ t
gibelottes	ʒ i b ə l ɔ t
giberne	ʒ i b ɛ ʁ n
gibernes	ʒ i b ɛ ʁ n
gibet	ʒ i b ɛ
gibets	ʒ i b ɛ
gibier	ʒ i b j e
gibiers	ʒ i b j e
giboulée	ʒ i b u l e
giboulées	ʒ i b u l e
giboyeuse	ʒ i b w a j ø z
giboyeuses	ʒ i b w a j ø z
giboyeux	ʒ i b w a j ø
gibus	ʒ i b y s
gicla	ʒ i k l a
giclaient	ʒ i k l ɛ
giclais	ʒ i k l ɛ
giclait	ʒ i k l ɛ
giclant	ʒ i k l ə
gicle	ʒ i k l
giclement	ʒ i k l ə m ə
giclements	ʒ i k l ə m ə
giclent	ʒ i k l
gicler	ʒ i k l e
giclera	ʒ i k l ə ʁ a
gicleront	ʒ i k l ə ʁ ɔ̃
gicles	ʒ i k l
gicleur	ʒ i k l ʁ
giclez	ʒ i k l e
giclèrent	ʒ i k l ɛ ʁ
giclé	ʒ i k l e
giclée	ʒ i k l e
giclée	ʒ i k l e
giclées	ʒ i k l e
gidien	ʒ i d j ɛ̃
gidienne	ʒ i d j ɛ n
gidiennes	ʒ i d j ɛ n
gidouille	ʒ i d u j
gifla	ʒ i f l a
giflai	ʒ i f l ɛ
giflaient	ʒ i f l ɛ
giflais	ʒ i f l ɛ
giflait	ʒ i f l ɛ
giflant	ʒ i f l ə
gifle	ʒ i f l
gifle	ʒ i f l
giflent	ʒ i f l
gifler	ʒ i f l e
giflera	ʒ i f l ə ʁ a
giflerai	ʒ i f l ə ʁ ɛ
giflerais	ʒ i f l ə ʁ ɛ
giflerait	ʒ i f l ə ʁ ɛ
gifles	ʒ i f l
gifles	ʒ i f l
gifleuse	ʒ i f l ø z
giflez	ʒ i f l e
giflât	ʒ i f l a
giflé	ʒ i f l e
giflée	ʒ i f l e
giflées	ʒ i f l e
giflés	ʒ i f l e
gifts	ʒ i f
gig	ʒ i g
giga	ʒ i g a
gigabits	ʒ i g a b i
gigahertz	ʒ i g a ɛ ʁ t s
gigantesque	ʒ i g ə t ɛ s k
gigantesques	ʒ i g ə t ɛ s k
gigantisme	ʒ i g ə t i z m
gigantismes	ʒ i g ə t i z m
gigantomachie	ʒ i g ə t o m a ʃ i
gigaoctets	ʒ i g a o k t ɛ
gigas	ʒ i g a
gigogne	ʒ i g ɔ
gigognes	ʒ i g ɔ
gigolette	ʒ i g o l ɛ t
gigolo	ʒ i g o l o
gigolos	ʒ i g o l o
gigolpince	ʒ i g ɔ l p ɛ̃ s
gigolpinces	ʒ i g ɔ l p ɛ̃ s
gigot	ʒ i g o
gigota	ʒ i g o t a
gigotaient	ʒ i g o t ɛ
gigotait	ʒ i g o t ɛ
gigotant	ʒ i g o t ə
gigote	ʒ i g ɔ t
gigotements	ʒ i g ɔ t ə m ə
gigotent	ʒ i g ɔ t
gigoter	ʒ i g o t e
gigotes	ʒ i g ɔ t
gigotez	ʒ i g o t e
gigots	ʒ i g o
gigoté	ʒ i g ɔ t e
gigoté	ʒ i g ɔ t e
gigue	ʒ i g
gilbert	ʒ i l b ɛ ʁ
gilet	ʒ i l ɛ
giletières	ʒ i l ə t j ɛ ʁ
gilets	ʒ i l ɛ
gilles	ʒ i l
gimmick	ʒ ɛ̃ m i k
gimmicks	ʒ ɛ̃ m i k
gin	d ʒ i n
gin fizz	d ʒ i n f i d z
gin rami	d ʒ i n ʁ a m i
gin rummy	d ʒ i n ʁ y m i
gineste	ʒ i n ɛ s t
gingembre	ʒ ɛ̃ ʒ ə b ʁ
gingin	ʒ ɛ̃ ʒ ɛ̃
gingivite	ʒ ɛ̃ ʒ i v i t
ginkgo	ʒ ɛ̃ k o
gins	d ʒ i n
ginseng	ʒ i n s ə ŋ
giocoso	d ʒ j o k o z o
gipsy	ʒ i p s i
girafe	ʒ i ʁ a f
girafeau	ʒ i ʁ a f o
girafes	ʒ i ʁ a f
girafon	ʒ i ʁ a f ɔ̃
girandes	ʒ i ʁ ə d
girandole	ʒ i ʁ ə d ɔ l
girandoles	ʒ i ʁ ə d ɔ l
giration	ʒ i ʁ a s j ɔ̃
girations	ʒ i ʁ a s j ɔ̃
giratoire	ʒ i ʁ a t w a ʁ
giraudistes	ʒ i ʁ o d i s t
gire	ʒ i ʁ
girelles	ʒ i ʁ ɛ l
girer	ʒ i ʁ e
gires	ʒ i ʁ
girie	ʒ i ʁ i
giries	ʒ i ʁ i
girl	g ʁ l
girl friend	g ʁ l f ʁ ɛ̃ d
girl scout	g ʁ l s k u t
girls	g ʁ l
girofle	ʒ i ʁ ɔ f l
girofles	ʒ i ʁ ɔ f l
giroflier	ʒ i ʁ ɔ f l i j e
giroflée	ʒ i ʁ o f l e
giroflées	ʒ i ʁ o f l e
girolle	ʒ i ʁ ɔ l
girolles	ʒ i ʁ ɔ l
giron	ʒ i ʁ ɔ̃
girond	ʒ i ʁ ɔ̃
gironde	ʒ i ʁ ɔ̃ d
girondes	ʒ i ʁ ɔ̃ d
girondin	ʒ i ʁ ɔ̃ d ɛ̃
girondin	ʒ i ʁ ɔ̃ d ɛ̃
girondine	ʒ i ʁ ɔ̃ d i n
girondines	ʒ i ʁ ɔ̃ d i n
girondins	ʒ i ʁ ɔ̃ d ɛ̃
gironds	ʒ i ʁ ɔ̃
girouettait	ʒ i ʁ w ɛ t ɛ
girouettant	ʒ i ʁ w ɛ t ə
girouette	ʒ i ʁ w ɛ t
girouettes	ʒ i ʁ w ɛ t
gis	ʒ i
gisaient	ʒ i z ɛ
gisais	ʒ i z ɛ
gisait	ʒ i z ɛ
gisant	ʒ i z ə
gisant	ʒ i z ə
gisant	ʒ i z ə
gisante	ʒ i z ə t
gisantes	ʒ i z ə t
gisants	ʒ i z ə
gisement	ʒ i z ə m ə
gisements	ʒ i z ə m ə
gisent	ʒ i z
gisions	ʒ i z j ɔ̃
gisquette	ʒ i s k ɛ t
gisquettes	ʒ i s k ɛ t
gitan	ʒ i t ə
gitan	ʒ i t ə
gitane	ʒ i t a n
gitane	ʒ i t a n
gitanes	ʒ i t a n
gitanes	ʒ i t a n
gitans	ʒ i t ə
gitans	ʒ i t ə
giton	ʒ i t ɔ̃
gitons	ʒ i t ɔ̃
givrage	ʒ i v ʁ a ʒ
givrait	ʒ i v ʁ ɛ
givrante	ʒ i v ʁ ə t
givre	ʒ i v ʁ
givrer	ʒ i v ʁ e
givres	ʒ i v ʁ
givré	ʒ i v ʁ e
givré	ʒ i v ʁ e
givrée	ʒ i v ʁ e
givrée	ʒ i v ʁ e
givrées	ʒ i v ʁ e
givrées	ʒ i v ʁ e
givrés	ʒ i v ʁ e
givrés	ʒ i v ʁ e
gla gla	g l a g l a
glabelle	g l a b ɛ l
glabre	g l a b ʁ
glabres	g l a b ʁ
glace	g l a s
glace	g l a s
glacent	g l a s
glacer	g l a s e
glacera	g l a s ə ʁ a
glaceront	g l a s ə ʁ ɔ̃
glaces	g l a s
glaces	g l a s
glacez	g l a s e
glaciaire	g l a s j ɛ ʁ
glaciaires	g l a s j ɛ ʁ
glacial	g l a s j a l
glaciale	g l a s j a l
glacialement	g l a s j a l ə m ə
glaciales	g l a s j a l
glacials	g l a s j a l
glaciation	g l a s j a s j ɔ̃
glaciations	g l a s j a s j ɔ̃
glaciaux	g l a s j o
glacier	g l a s j e
glaciers	g l a s j e
glaciologue	g l a s j ɔ l ɔ g
glacis	g l a s i
glacière	g l a s j ɛ ʁ
glacières	g l a s j ɛ ʁ
glacèrent	g l a s ɛ ʁ
glacé	g l a s e
glacé	g l a s e
glacée	g l a s e
glacée	g l a s e
glacées	g l a s e
glacées	g l a s e
glacés	g l a s e
glacés	g l a s e
gladiateur	g l a d j a t ʁ
gladiateurs	g l a d j a t ʁ
gladiatrices	g l a d j a t ʁ i s
glaglate	g l a g l a t
glaglater	g l a g l a t e
glaire	g l ɛ ʁ
glaires	g l ɛ ʁ
glaireuse	g l ɛ ʁ ø z
glaireuses	g l ɛ ʁ ø z
glaireux	g l ɛ ʁ ø
glaise	g l ɛ z
glaises	g l ɛ z
glaiseuse	g l ɛ z ø z
glaiseuses	g l ɛ z ø z
glaiseux	g l ɛ z ø
glaive	g l ɛ v
glaives	g l ɛ v
glamour	g l a m u ʁ
glana	g l a n a
glanage	g l a n a ʒ
glanaient	g l a n ɛ
glanais	g l a n ɛ
glanait	g l a n ɛ
glanant	g l a n ə
gland	g l ə
glandage	g l ə d a ʒ
glandais	g l ə d ɛ
glandait	g l ə d ɛ
glande	g l ə d
glande	g l ə d
glandent	g l ə d
glander	g l ə d e
glandes	g l ə d
glandes	g l ə d
glandeur	g l ə d ʁ
glandeurs	g l ə d ʁ
glandez	g l ə d e
glandiez	g l ə d j e
glandilleuse	g l ə d i j ø z
glandilleuses	g l ə d i j ø z
glandilleux	g l ə d i j ø
glandons	g l ə d ɔ̃
glandouillant	g l ə d u j ə
glandouille	g l ə d u j
glandouiller	g l ə d u j e
glandouilleur	g l ə d u j ʁ
glandouillez	g l ə d u j e
glandouillé	g l ə d u j e
glands	g l ə
glandu	g l ə d y
glandulaire	g l ə d y l ɛ ʁ
glandulaires	g l ə d y l ɛ ʁ
glanduleuse	g l ə d y l ø z
glandus	g l ə d y
glandé	g l ə d e
glane	g l a n
glane	g l a n
glanent	g l a n
glaner	g l a n e
glanes	g l a n
glaneur	g l a n ʁ
glaneuse	g l a n ø z
glanez	g l a n e
glanure	g l a n y ʁ
glané	g l a n e
glanée	g l a n e
glanées	g l a n e
glanés	g l a n e
glapi	g l a p i
glapie	g l a p i
glapir	g l a p i ʁ
glapirent	g l a p i ʁ
glapissaient	g l a p i s ɛ
glapissait	g l a p i s ɛ
glapissant	g l a p i s ə
glapissant	g l a p i s ə
glapissante	g l a p i s ə t
glapissantes	g l a p i s ə t
glapissants	g l a p i s ə
glapissement	g l a p i s ə m ə
glapissements	g l a p i s ə m ə
glapissent	g l a p i s
glapisseurs	g l a p i s ʁ
glapissions	g l a p i s j ɔ̃
glapit	g l a p i
glaréole	g l a ʁ e ɔ l
glas	g l a
glasnost	g l a s n ɔ s t
glass	g l a s
glasses	g l a s
glaucome	g l o k o m
glauque	g l o k
glauquement	g l o k ə m ə
glauques	g l o k
glaviot	g l a v j o
glaviotaient	g l a v j o t ɛ
glaviotait	g l a v j o t ɛ
glaviotant	g l a v j o t ə
glaviote	g l a v j ɔ t
glavioter	g l a v j o t e
glavioteurs	g l a v j o t ʁ
glaviots	g l a v j o
glaviotte	g l a v j ɔ t
glaça	g l a s a
glaçage	g l a s a ʒ
glaçages	g l a s a ʒ
glaçaient	g l a s ɛ
glaçais	g l a s ɛ
glaçait	g l a s ɛ
glaçant	g l a s ə
glaçant	g l a s ə
glaçante	g l a s ə t
glaçon	g l a s ɔ̃
glaçons	g l a s ɔ̃
glaçons	g l a s ɔ̃
glaçure	g l a s y ʁ
glaçures	g l a s y ʁ
glaïeul	g l a j l
glaïeuls	g l a j l
glide	g l i d
glioblastome	g l i j ɔ b l a s t o m
gliome	g l i o m
glissa	g l i s a
glissade	g l i s a d
glissades	g l i s a d
glissai	g l i s ɛ
glissaient	g l i s ɛ
glissais	g l i s ɛ
glissait	g l i s ɛ
glissandi	g l i s ə d i
glissando	g l i s ə d o
glissandos	g l i s ə d o
glissant	g l i s ə
glissant	g l i s ə
glissante	g l i s ə t
glissantes	g l i s ə t
glissants	g l i s ə
glisse	g l i s
glisse	g l i s
glisse la moi	g l i s l a m w a
glissement	g l i s ə m ə
glissements	g l i s ə m ə
glissent	g l i s
glisser	g l i s e
glissera	g l i s ə ʁ a
glisserai	g l i s ə ʁ ɛ
glisseraient	g l i s ə ʁ ɛ
glisserais	g l i s ə ʁ ɛ
glisserait	g l i s ə ʁ ɛ
glisserez	g l i s ə ʁ e
glisseriez	g l i s ə ʁ j e
glisserons	g l i s ə ʁ ɔ̃
glisseront	g l i s ə ʁ ɔ̃
glisses	g l i s
glisses	g l i s
glissez	g l i s e
glissions	g l i s j ɔ̃
glissière	g l i s j ɛ ʁ
glissières	g l i s j ɛ ʁ
glissoire	g l i s w a ʁ
glissons	g l i s ɔ̃
glissâmes	g l i s a m
glissât	g l i s a
glissèrent	g l i s ɛ ʁ
glissé	g l i s e
glissée	g l i s e
glissées	g l i s e
glissés	g l i s e
global	g l o b a l
globale	g l o b a l
globalement	g l o b a l ə m ə
globalisation	g l o b a l i z a s j ɔ̃
globalisé	g l ɔ b a l i z e
globalité	g l o b a l i t e
globaux	g l o b o
globe	g l ɔ b
globe trotter	g l ɔ b t ə ʁ ɔ t ʁ
globe trotters	g l ɔ b t ə ʁ ɔ t ʁ
globes	g l ɔ b
globulaire	g l o b y l ɛ ʁ
globulaires	g l o b y l ɛ ʁ
globule	g l ɔ b y l
globules	g l ɔ b y l
globuleuse	g l o b y l ø z
globuleux	g l o b y l ø
globuline	g l o b y l i n
glockenspiel	g l o k ɛ n ʃ p i l
gloire	g l w a ʁ
gloires	g l w a ʁ
glomérule	g l o m e ʁ y l
glop	g l ɔ p
gloria	g l o ʁ j a
gloriette	g l o ʁ j ɛ t
gloriettes	g l o ʁ j ɛ t
glorieuse	g l o ʁ j ø z
glorieuse	g l o ʁ j ø z
glorieusement	g l o ʁ j ø z ə m ə
glorieuses	g l o ʁ j ø z
glorieuses	g l o ʁ j ø z
glorieux	g l o ʁ j ø
glorifia	g l o ʁ i f j a
glorifiaient	g l o ʁ i f j ɛ
glorifiait	g l o ʁ i f j ɛ
glorifiant	g l o ʁ i f j ə
glorification	g l o ʁ i f i k a s j ɔ̃
glorifie	g l o ʁ i f i
glorifient	g l o ʁ i f i
glorifier	g l o ʁ i f j e
glorifiez	g l o ʁ i f j e
glorifions	g l o ʁ i f j ɔ̃
glorifié	g l o ʁ i f j e
glorifiées	g l o ʁ i f j e
glorifiés	g l o ʁ i f j e
gloriole	g l o ʁ j ɔ l
glosaient	g l o z ɛ
glose	g l o z
glose	g l o z
gloser	g l o z e
gloses	g l o z
glossaire	g l o s ɛ ʁ
glossateurs	g l o s a t ʁ
glossématique	g l o s e m a t i k
glosé	g l o z e
glosées	g l o z e
glotte	g l ɔ t
glottique	g l o t i k
glouglou	g l u g l u
glouglous	g l u g l u
glougloutait	g l u g l u t ɛ
glougloutant	g l u g l u t ə
glougloute	g l u g l u t
glougloutement	g l u g l u t ə m ə
glouglouter	g l u g l u t e
gloussa	g l u s a
gloussaient	g l u s ɛ
gloussait	g l u s ɛ
gloussant	g l u s ə
gloussant	g l u s ə
gloussante	g l u s ə t
gloussantes	g l u s ə t
gloussants	g l u s ə
glousse	g l u s
gloussement	g l u s ə m ə
gloussements	g l u s ə m ə
gloussent	g l u s
glousser	g l u s e
glousserait	g l u s ə ʁ ɛ
gloussez	g l u s e
gloussèrent	g l u s ɛ ʁ
gloussé	g l u s e
glouton	g l u t ɔ̃
glouton	g l u t ɔ̃
gloutonnant	g l u t o n ə
gloutonne	g l u t ɔ n
gloutonne	g l u t ɔ n
gloutonnement	g l u t ɔ n ə m ə
gloutonnerie	g l u t ɔ n ə ʁ i
gloutons	g l u t ɔ̃
gloutons	g l u t ɔ̃
gloxinias	g l ɔ k s i n j a
glu	g l y
gluant	g l y ə
gluant	g l y ə
gluante	g l y ə t
gluantes	g l y ə t
gluants	g l y ə
glucagon	g l y k a g ɔ̃
glucide	g l y s i d
glucides	g l y s i d
gluconique	g l y k ɔ n i k
glucose	g l y k o z
glue	g l y
gluent	g l y
gluon	g l y ɔ̃
glus	g l y
glutamate	g l y t a m a t
gluten	g l y t ɛ n
glycine	g l i s i n
glycines	g l i s i n
glycol	g l i k ɔ l
glycoprotéine	g l i k o p ʁ ɔ t e i n
glycémie	g l i s e m i
glycérine	g l i s e ʁ i n
glycérol	g l i s e ʁ ɔ l
glyphe	g l i f
glyphes	g l i f
glèbe	g l ɛ b
glèbes	g l ɛ b
glène	g l ɛ n
glénoïde	g l e n ɔ i d
gna gna	a a
gnafron	a f ʁ ɔ̃
gnafrons	a f ʁ ɔ̃
gnagnagna	a a a
gnangnan	ə ə
gnard	a ʁ
gnards	a ʁ
gnaule	o l
gnian gnian	ə ə
gniard	a ʁ
gniards	a ʁ
gniouf	u f
gnocchi	ɔ k i
gnocchis	ɔ k i
gnognote	o ɔ t
gnognotte	o ɔ t
gnole	o l
gnome	g n o m
gnomes	g n o m
gnon	ɔ̃
gnons	ɔ̃
gnose	g n o z
gnosticisme	g n o s t i s i z m
gnostique	g n o s t i k
gnostique	g n o s t i k
gnostiques	g n o s t i k
gnostiques	g n o s t i k
gnou	g n u
gnouf	u f
gnous	g n u
gnôle	o l
go	g o
goal	g o l
goals	g o l
goba	g o b a
gobage	g o b a ʒ
gobages	g o b a ʒ
gobaient	g o b ɛ
gobais	g o b ɛ
gobait	g o b ɛ
gobant	g o b ə
gobe	g ɔ b
gobe mouches	g ɔ b m u ʃ
gobelet	g ɔ b ə l ɛ
gobelets	g ɔ b ə l ɛ
gobelin	g ɔ b ə l ɛ̃
gobelins	g ɔ b ə l ɛ̃
gobelottes	g ɔ b ə l ɔ t
gobent	g ɔ b
gober	g o b e
gobera	g ɔ b ə ʁ a
goberaient	g ɔ b ə ʁ ɛ
goberait	g ɔ b ə ʁ ɛ
goberge	g o b ɛ ʁ ʒ
gobergeait	g o b ɛ ʁ ʒ ɛ
gobergent	g o b ɛ ʁ ʒ
goberger	g o b ɛ ʁ ʒ e
gobergez	g o b ɛ ʁ ʒ e
gobergé	g o b ɛ ʁ ʒ e
goberont	g ɔ b ə ʁ ɔ̃
gobes	g ɔ b
gobet	g o b ɛ
gobets	g o b ɛ
gobette	g o b ɛ t
gobeur	g ɔ b ʁ
gobeurs	g o b ʁ
gobeuse	g ɔ b ø z
gobez	g o b e
gobions	g o b j ɔ̃
gobèrent	g o b ɛ ʁ
gobé	g o b e
gobée	g o b e
gobées	g o b e
gobés	g o b e
goda	g o d a
godaille	g o d a j
godaillera	g o d a j ə ʁ a
godailles	g o d a j
godait	g o d ɛ
godant	g o d ə
godasse	g o d a s
godasses	g o d a s
godasses	g o d a s
goddam	g ɔ d a m
goddam	g ɔ d a m
gode	g ɔ d
godelureau	g o d ə l y ʁ o
godelureaux	g o d ə l y ʁ o
godemiché	g o d ə m i ʃ e
godemichés	g o d ə m i ʃ e
godent	g ɔ d
goder	g o d e
goderas	g o d ə ʁ a
godes	g ɔ d
godet	g o d ɛ
godets	g o d ɛ
godiche	g o d i ʃ
godiche	g o d i ʃ
godiches	g o d i ʃ
godiches	g o d i ʃ
godillais	g o d i j ɛ
godillait	g o d i j ɛ
godillant	g o d i j ə
godille	g o d i j
godille	g o d i j
godiller	g o d i j e
godilles	g o d i j
godilleur	g o d i j ʁ
godillot	g o d i j o
godillots	g o d i j o
godillé	g o d i j e
godronnés	g o d ʁ o n e
godrons	g o d ʁ ɔ̃
goglu	g ɔ g l y
gogo	g o g o
gogol	g o g ɔ l
gogols	g o g ɔ l
gogos	g o g o
gogs	g ɔ g
goguenard	g ɔ g ə n a ʁ
goguenarda	g ɔ g ə n a ʁ d a
goguenarde	g ɔ g ə n a ʁ d
goguenarde	g ɔ g ə n a ʁ d
goguenardes	g ɔ g ə n a ʁ d
goguenards	g ɔ g ə n a ʁ
goguenots	g ɔ g ə n o
gogues	g ɔ g
goguette	g o g ɛ t
goguettes	g o g ɛ t
goinfraient	g w ɛ̃ f ʁ ɛ
goinfrait	g w ɛ̃ f ʁ ɛ
goinfre	g w ɛ̃ f ʁ
goinfre	g w ɛ̃ f ʁ
goinfre	g w ɛ̃ f ʁ
goinfrent	g w ɛ̃ f ʁ
goinfrer	g w ɛ̃ f ʁ e
goinfreras	g w ɛ̃ f ʁ ə ʁ a
goinfrerie	g w ɛ̃ f ʁ ə ʁ i
goinfres	g w ɛ̃ f ʁ
goinfres	g w ɛ̃ f ʁ
goinfres	g w ɛ̃ f ʁ
goinfrez	g w ɛ̃ f ʁ e
goinfré	g w ɛ̃ f ʁ e
goinfrée	g w ɛ̃ f ʁ e
goinfrés	g w ɛ̃ f ʁ e
goitre	g w a t ʁ
goitres	g w a t ʁ
goitreux	g w a t ʁ ø
goitreux	g w a t ʁ ø
gold	g ɔ l d
golden	g ɔ l d ɛ n
goldens	g ɔ l d ɛ n
goldo	g ɔ l d o
goldos	g ɔ l d o
golem	g o l ɛ m
golf	g ɔ l f
golf club	g ɔ l f k l b
golfe	g ɔ l f
golfes	g ɔ l f
golfeur	g ɔ l f ʁ
golfeurs	g ɔ l f ʁ
golfeuse	g ɔ l f ø z
golfeuses	g ɔ l f ø z
golfs	g ɔ l f
golgotha	g ɔ l g ɔ t a
goliath	g ɔ l i a t
gombo	g ɔ̃ b o
gombos	g ɔ̃ b o
gomina	g o m i n a
gominer	g o m i n e
gominé	g o m i n e
gominée	g o m i n e
gominées	g o m i n e
gominés	g o m i n e
gomma	g o m a
gommage	g o m a ʒ
gommait	g o m ɛ
gommant	g o m ə
gomme	g ɔ m
gomme	g ɔ m
gomment	g ɔ m
gommer	g o m e
gommerait	g ɔ m ə ʁ ɛ
gommes	g ɔ m
gommes	g ɔ m
gommette	g ɔ m ɛ t
gommeuse	g o m ø z
gommeux	g o m ø
gommeux	g o m ø
gommier	g o m j e
gommiers	g o m j e
gommé	g o m e
gommé	g o m e
gommée	g o m e
gommée	g o m e
gommées	g o m e
gommées	g o m e
gommés	g o m e
goménol	g o m e n ɔ l
goménolée	g o m e n o l e
gon	g o n
gonade	g o n a d
gonades	g o n a d
gonadotropes	g o n a d o t ʁ ɔ p
gonadotrophine	g ɔ n a d ɔ t ʁ ɔ f i n
goncier	g ɔ̃ s j e
gond	g ɔ̃
gonde	g ɔ̃ d
gonder	g ɔ̃ d e
gondolaient	g ɔ̃ d o l ɛ
gondolais	g ɔ̃ d o l ɛ
gondolait	g ɔ̃ d o l ɛ
gondolant	g ɔ̃ d o l ə
gondolant	g ɔ̃ d o l ə
gondole	g ɔ̃ d ɔ l
gondole	g ɔ̃ d ɔ l
gondolement	g ɔ̃ d ɔ l ə m ə
gondolent	g ɔ̃ d ɔ l
gondoler	g ɔ̃ d o l e
gondolera	g ɔ̃ d ɔ l ə ʁ a
gondoles	g ɔ̃ d ɔ l
gondolier	g ɔ̃ d o l j e
gondoliers	g ɔ̃ d o l j e
gondolière	g ɔ̃ d ɔ l j ɛ ʁ
gondolèrent	g ɔ̃ d o l ɛ ʁ
gondolé	g ɔ̃ d o l e
gondolé	g ɔ̃ d o l e
gondolée	g ɔ̃ d o l e
gondolée	g ɔ̃ d o l e
gondolées	g ɔ̃ d o l e
gondolées	g ɔ̃ d o l e
gondolés	g ɔ̃ d o l e
gondolés	g ɔ̃ d o l e
gonds	g ɔ̃
gone	g o n
gonelle	g o n ɛ l
gonfalon	g ɔ̃ f a l ɔ̃
gonfaloniers	g ɔ̃ f a l o n j e
gonfalons	g ɔ̃ f a l ɔ̃
gonfanon	g ɔ̃ f a n ɔ̃
gonfanons	g ɔ̃ f a n ɔ̃
gonfla	g ɔ̃ f l a
gonflable	g ɔ̃ f l a b l
gonflables	g ɔ̃ f l a b l
gonflage	g ɔ̃ f l a ʒ
gonflaient	g ɔ̃ f l ɛ
gonflais	g ɔ̃ f l ɛ
gonflait	g ɔ̃ f l ɛ
gonflant	g ɔ̃ f l ə
gonflant	g ɔ̃ f l ə
gonflante	g ɔ̃ f l ə t
gonflantes	g ɔ̃ f l ə t
gonflants	g ɔ̃ f l ə
gonfle	g ɔ̃ f l
gonfle	g ɔ̃ f l
gonflement	g ɔ̃ f l ə m ə
gonflements	g ɔ̃ f l ə m ə
